Date,CLOSE,TimeGPT-lo-50,TimeGPT-lo-80,TimeGPT-lo-90,TimeGPT-hi-50,TimeGPT-hi-80,TimeGPT-hi-90
2020-06-14,187.55,185.92,184.44,183.56,189.19,190.66,191.55
2020-06-15,188.56,186.92,185.45,184.56,190.19,191.67,192.55
2020-06-16,194.65,193.01,191.54,190.66,196.29,197.76,198.64
2020-06-17,199.39,197.75,196.28,195.39,201.02,202.5,203.38
2020-06-18,190.75,189.11,187.64,186.76,192.39,193.86,194.74
2020-06-19,194.9,193.26,191.79,190.91,196.53,198.01,198.89
2020-06-20,195.94,194.3,192.83,191.95,197.58,199.05,199.93
2020-06-21,196.02,194.38,192.91,192.03,197.66,199.13,200.01
2020-06-22,196.82,195.19,193.71,192.83,198.46,199.93,200.81
2020-06-23,201.91,200.28,198.8,197.92,203.55,205.03,205.91
2020-06-24,195.65,194.01,192.54,191.66,197.29,198.76,199.64
2020-06-25,198.39,196.75,195.28,194.39,200.02,201.5,202.38
2020-06-26,198.4,196.76,195.29,194.4,200.03,201.51,202.39
2020-06-27,197.94,196.31,194.83,193.95,199.58,201.06,201.94
2020-06-28,198.63,196.99,195.52,194.63,200.26,201.74,202.62
2020-06-29,200.82,199.18,197.71,196.82,202.45,203.93,204.81
2020-06-30,207.18,205.54,204.07,203.19,208.82,210.29,211.17
2020-07-01,200.62,198.98,197.51,196.63,202.26,203.73,204.61
2020-07-02,204.81,203.18,201.7,200.82,206.45,207.92,208.8
2020-07-03,204.8,203.16,201.69,200.81,206.43,207.91,208.79
2020-07-04,205.64,204.01,202.53,201.65,207.28,208.75,209.64
2020-07-05,205.09,203.45,201.98,201.1,206.73,208.2,209.08
2020-07-06,205.21,203.57,202.1,201.22,206.85,208.32,209.2
2020-07-07,208.22,206.58,205.11,204.22,209.85,211.33,212.21
2020-07-08,212.21,210.57,209.1,208.22,213.85,215.32,216.2
2020-07-09,211.81,210.17,208.7,207.82,213.45,214.92,215.8
2020-07-10,213.37,211.74,210.26,209.38,215.01,216.48,217.37
2020-07-11,213.61,211.97,210.5,209.61,215.24,216.72,217.6
2020-07-12,210.85,209.21,207.74,206.86,212.48,213.96,214.84
2020-07-13,208.02,206.38,204.91,204.03,209.66,211.13,212.01
2020-07-14,204.75,203.11,201.64,200.76,206.38,207.86,208.74
2020-07-15,207.75,206.12,204.64,203.76,209.39,210.87,211.75
2020-07-16,206.03,204.39,202.92,202.04,207.67,209.14,210.02
2020-07-17,210.32,208.68,207.21,206.33,211.96,213.43,214.31
2020-07-18,207.66,206.02,204.55,203.67,209.3,210.77,211.65
2020-07-19,207.24,205.6,204.13,203.25,208.88,210.35,211.23
2020-07-20,205.54,203.9,202.43,201.55,207.17,208.65,209.53
2020-07-21,207.71,206.07,204.6,203.72,209.35,210.82,211.7
2020-07-22,210.69,209.05,207.58,206.7,212.32,213.8,214.68
2020-07-23,199.24,197.6,196.13,195.24,200.87,202.35,203.23
2020-07-24,198.31,196.68,195.2,194.32,199.95,201.42,202.31
2020-07-25,199.13,197.49,196.02,195.14,200.77,202.24,203.12
2020-07-26,202.46,200.82,199.35,198.47,204.1,205.57,206.45
2020-07-27,208.9,207.27,205.79,204.91,210.54,212.01,212.9
2020-07-28,204.99,203.36,201.88,201.0,206.63,208.1,208.98
2020-07-29,208.62,206.99,205.51,204.63,210.26,211.73,212.62
2020-07-30,203.89,202.25,200.78,199.89,205.52,207.0,207.88
2020-07-31,203.42,201.78,200.31,199.43,205.06,206.53,207.41
2020-08-01,209.09,207.45,205.98,205.1,210.73,212.2,213.08
2020-08-02,209.24,207.6,206.13,205.24,210.87,212.35,213.23
2020-08-03,207.66,206.02,204.55,203.67,209.3,210.77,211.65
2020-08-04,213.85,212.21,210.74,209.86,215.49,216.96,217.84
2020-08-05,209.97,208.33,206.86,205.97,211.6,213.08,213.96
2020-08-06,211.89,210.25,208.78,207.9,213.53,215.0,215.88
2020-08-07,210.94,209.3,207.83,206.95,212.58,214.05,214.93
2020-08-08,211.57,209.93,208.46,207.58,213.21,214.68,215.56
2020-08-09,212.41,210.78,209.3,208.42,214.05,215.52,216.41
2020-08-10,213.76,212.13,210.65,209.77,215.4,216.87,217.75
2020-08-11,206.17,204.53,203.06,202.18,207.8,209.28,210.16
2020-08-12,211.24,209.6,208.13,207.25,212.88,214.35,215.23
2020-08-13,213.12,211.48,210.01,209.12,214.75,216.23,217.11
2020-08-14,210.63,208.99,207.52,206.64,212.27,213.74,214.62
2020-08-15,209.49,207.85,206.38,205.5,211.13,212.6,213.48
2020-08-16,210.35,208.71,207.24,206.36,211.98,213.46,214.34
2020-08-17,209.3,207.67,206.19,205.31,210.94,212.41,213.29
2020-08-18,205.6,203.96,202.49,201.61,207.24,208.71,209.59
2020-08-19,209.53,207.9,206.42,205.54,211.17,212.64,213.53
2020-08-20,210.77,209.13,207.66,206.77,212.4,213.88,214.76
2020-08-21,212.05,210.42,208.94,208.06,213.69,215.16,216.05
2020-08-22,212.0,210.37,208.89,208.01,213.64,215.11,216.0
2020-08-23,211.74,210.1,208.63,207.75,213.37,214.85,215.73
2020-08-24,211.76,210.12,208.65,207.76,213.39,214.87,215.75
2020-08-25,214.35,212.72,211.24,210.36,215.99,217.46,218.34
2020-08-26,220.39,218.75,217.28,216.4,222.03,223.5,224.38
2020-08-27,221.83,220.19,218.72,217.84,223.47,224.94,225.82
2020-08-28,224.86,223.23,221.75,220.87,226.5,227.97,228.86
2020-08-29,225.2,223.57,222.09,221.21,226.84,228.31,229.2
2020-08-30,227.02,225.38,223.91,223.03,228.66,230.13,231.01
2020-08-31,226.64,225.0,223.53,222.65,228.28,229.75,230.63
2020-09-01,226.93,225.29,223.82,222.94,228.56,230.04,230.92
2020-09-02,233.73,232.1,230.62,229.74,235.37,236.84,237.73
2020-09-03,217.0,215.36,213.89,213.01,218.64,220.11,220.99
2020-09-04,216.44,214.8,213.33,212.45,218.08,219.55,220.43
2020-09-05,211.16,209.52,208.05,207.16,212.79,214.27,215.15
2020-09-06,206.65,205.01,203.54,202.66,208.29,209.76,210.64
2020-09-07,206.29,204.65,203.18,202.3,207.93,209.4,210.28
2020-09-08,206.55,204.91,203.44,202.55,208.18,209.66,210.54
2020-09-09,222.94,221.31,219.83,218.95,224.58,226.05,226.94
2020-09-10,208.27,206.64,205.16,204.28,209.91,211.39,212.27
2020-09-11,205.01,203.37,201.9,201.02,206.65,208.12,209.0
2020-09-12,203.01,201.37,199.9,199.01,204.64,206.12,207.0
2020-09-13,202.53,200.9,199.42,198.54,204.17,205.64,206.53
2020-09-14,203.77,202.14,200.66,199.78,205.41,206.88,207.77
2020-09-15,202.19,200.55,199.08,198.2,203.83,205.3,206.18
2020-09-16,208.48,206.84,205.37,204.49,210.12,211.59,212.47
2020-09-17,197.08,195.44,193.97,193.09,198.72,200.19,201.07
2020-09-18,200.06,198.42,196.95,196.07,201.7,203.17,204.05
2020-09-19,200.88,199.24,197.77,196.89,202.52,203.99,204.87
2020-09-20,201.77,200.14,198.66,197.78,203.41,204.88,205.77
2020-09-21,203.03,201.39,199.92,199.04,204.67,206.14,207.02
2020-09-22,207.02,205.39,203.91,203.03,208.66,210.13,211.02
2020-09-23,205.34,203.7,202.23,201.35,206.98,208.45,209.33
2020-09-24,204.2,202.56,201.09,200.21,205.84,207.31,208.19
2020-09-25,205.31,203.67,202.2,201.32,206.95,208.42,209.3
2020-09-26,207.53,205.89,204.42,203.54,209.16,210.64,211.52
2020-09-27,207.57,205.94,204.46,203.58,209.21,210.69,211.57
2020-09-28,207.92,206.28,204.81,203.93,209.56,211.03,211.91
2020-09-29,208.39,206.75,205.28,204.39,210.02,211.5,212.38
2020-09-30,204.95,203.31,201.84,200.96,206.59,208.06,208.94
2020-10-01,206.79,205.15,203.67,202.79,208.42,209.9,210.78
2020-10-02,208.03,206.4,204.92,204.04,209.67,211.14,212.03
2020-10-03,210.51,208.87,207.4,206.52,212.14,213.62,214.5
2020-10-04,209.89,208.26,206.78,205.9,211.53,213.0,213.89
2020-10-05,210.62,208.99,207.51,206.63,212.26,213.74,214.62
2020-10-06,207.32,205.68,204.21,203.33,208.96,210.43,211.31
2020-10-07,209.96,208.33,206.85,205.97,211.6,213.07,213.95
2020-10-08,213.27,211.63,210.16,209.28,214.91,216.38,217.26
2020-10-09,211.07,209.43,207.96,207.08,212.71,214.18,215.06
2020-10-10,215.81,214.17,212.7,211.82,217.45,218.92,219.8
2020-10-11,220.78,219.14,217.66,216.78,222.41,223.89,224.77
2020-10-12,224.8,223.16,221.69,220.81,226.44,227.91,228.79
2020-10-13,220.19,218.56,217.08,216.2,221.83,223.3,224.19
2020-10-14,219.54,217.91,216.43,215.55,221.18,222.65,223.54
2020-10-15,215.16,213.52,212.05,211.17,216.79,218.27,219.15
2020-10-16,221.73,220.1,218.62,217.74,223.37,224.84,225.73
2020-10-17,222.6,220.96,219.49,218.61,224.24,225.71,226.59
2020-10-18,221.36,219.73,218.25,217.37,223.0,224.47,225.35
2020-10-19,220.41,218.78,217.3,216.42,222.05,223.52,224.41
2020-10-20,220.73,219.09,217.62,216.74,222.36,223.84,224.72
2020-10-21,218.32,216.68,215.21,214.33,219.96,221.43,222.31
2020-10-22,217.24,215.61,214.13,213.25,218.88,220.35,221.24
2020-10-23,219.31,217.67,216.2,215.32,220.95,222.42,223.3
2020-10-24,217.93,216.3,214.82,213.94,219.57,221.04,221.92
2020-10-25,215.42,213.78,212.31,211.42,217.05,218.53,219.41
2020-10-26,209.38,207.74,206.27,205.39,211.02,212.49,213.37
2020-10-27,215.37,213.73,212.26,211.38,217.01,218.48,219.36
2020-10-28,205.29,203.65,202.18,201.3,206.93,208.4,209.28
2020-10-29,205.58,203.94,202.47,201.58,207.21,208.69,209.57
2020-10-30,206.54,204.91,203.43,202.55,208.18,209.65,210.54
2020-10-31,205.2,203.57,202.09,201.21,206.84,208.31,209.2
2020-11-01,203.31,201.67,200.2,199.31,204.94,206.42,207.3
2020-11-02,201.49,199.85,198.38,197.5,203.12,204.6,205.48
2020-11-03,208.15,206.52,205.04,204.16,209.79,211.26,212.14
2020-11-04,212.51,210.88,209.4,208.52,214.15,215.62,216.5
2020-11-05,220.44,218.8,217.33,216.45,222.08,223.55,224.43
2020-11-06,215.79,214.15,212.68,211.79,217.42,218.9,219.78
2020-11-07,218.93,217.29,215.82,214.94,220.57,222.04,222.92
2020-11-08,217.09,215.45,213.98,213.1,218.73,220.2,221.08
2020-11-09,216.29,214.65,213.18,212.29,217.92,219.4,220.28
2020-11-10,209.06,207.42,205.95,205.07,210.7,212.17,213.05
2020-11-11,214.5,212.86,211.39,210.5,216.13,217.61,218.49
2020-11-12,218.95,217.31,215.84,214.95,220.58,222.06,222.94
2020-11-13,220.79,219.16,217.68,216.8,222.43,223.9,224.79
2020-11-14,218.82,217.18,215.71,214.83,220.46,221.93,222.81
2020-11-15,219.64,218.01,216.53,215.65,221.28,222.75,223.64
2020-11-16,219.13,217.5,216.02,215.14,220.77,222.24,223.12
2020-11-17,207.62,205.98,204.51,203.62,209.25,210.73,211.61
2020-11-18,212.81,211.17,209.7,208.81,214.44,215.92,216.8
2020-11-19,213.38,211.74,210.27,209.38,215.01,216.49,217.37
2020-11-20,211.74,210.11,208.63,207.75,213.38,214.85,215.73
2020-11-21,211.97,210.34,208.86,207.98,213.61,215.08,215.96
2020-11-22,212.53,210.89,209.42,208.54,214.17,215.64,216.52
2020-11-23,213.22,211.58,210.11,209.22,214.85,216.33,217.21
2020-11-24,216.01,214.38,212.9,212.02,217.65,219.13,220.01
2020-11-25,210.72,209.08,207.61,206.73,212.35,213.83,214.71
2020-11-26,212.89,211.26,209.78,208.9,214.53,216.0,216.88
2020-11-27,211.9,210.26,208.79,207.9,213.53,215.01,215.89
2020-11-28,210.27,208.63,207.16,206.28,211.91,213.38,214.26
2020-11-29,210.15,208.51,207.04,206.16,211.79,213.26,214.14
2020-11-30,212.09,210.46,208.98,208.1,213.73,215.2,216.09
2020-12-01,214.71,213.08,211.6,210.72,216.35,217.82,218.71
2020-12-02,213.02,211.38,209.91,209.03,214.66,216.13,217.01
2020-12-03,214.6,212.96,211.49,210.6,216.23,217.71,218.59
2020-12-04,214.35,212.71,211.24,210.36,215.99,217.46,218.34
2020-12-05,213.95,212.31,210.84,209.96,215.58,217.06,217.94
2020-12-06,213.94,212.3,210.83,209.95,215.58,217.05,217.93
2020-12-07,214.88,213.24,211.77,210.89,216.51,217.99,218.87
2020-12-08,217.03,215.4,213.92,213.04,218.67,220.14,221.02
2020-12-09,213.8,212.16,210.69,209.81,215.44,216.91,217.79
2020-12-10,212.94,211.3,209.83,208.95,214.58,216.05,216.93
2020-12-11,213.9,212.26,210.79,209.9,215.53,217.01,217.89
2020-12-12,213.53,211.89,210.42,209.54,215.17,216.64,217.52
2020-12-13,213.88,212.25,210.77,209.89,215.52,216.99,217.88
2020-12-14,214.5,212.87,211.39,210.51,216.14,217.61,218.5
2020-12-15,215.32,213.68,212.21,211.32,216.95,218.43,219.31
2020-12-16,214.4,212.76,211.29,210.4,216.03,217.51,218.39
2020-12-17,214.7,213.06,211.59,210.71,216.34,217.81,218.69
2020-12-18,219.12,217.48,216.01,215.13,220.75,222.23,223.11
2020-12-19,217.18,215.55,214.07,213.19,218.82,220.29,221.18
2020-12-20,220.3,218.66,217.19,216.31,221.94,223.41,224.29
2020-12-21,222.38,220.74,219.27,218.39,224.02,225.49,226.37
2020-12-22,219.59,217.95,216.48,215.6,221.23,222.7,223.58
2020-12-23,221.45,219.81,218.34,217.46,223.08,224.56,225.44
2020-12-24,222.05,220.42,218.94,218.06,223.69,225.17,226.05
2020-12-25,220.99,219.35,217.88,217.0,222.63,224.1,224.98
2020-12-26,224.0,222.36,220.89,220.01,225.64,227.11,227.99
2020-12-27,223.46,221.83,220.35,219.47,225.1,226.57,227.46
2020-12-28,225.28,223.64,222.16,221.28,226.91,228.39,229.27
2020-12-29,222.97,221.34,219.86,218.98,224.61,226.08,226.97
2020-12-30,221.65,220.02,218.54,217.66,223.29,224.76,225.65
2020-12-31,221.25,219.61,218.14,217.26,222.89,224.36,225.24
2021-01-01,221.92,220.28,218.81,217.93,223.56,225.03,225.91
2021-01-02,222.01,220.37,218.9,218.02,223.64,225.12,226.0
2021-01-03,220.78,219.14,217.67,216.78,222.41,223.89,224.77
2021-01-04,221.67,220.04,218.56,217.68,223.31,224.78,225.67
2021-01-05,222.49,220.86,219.38,218.5,224.13,225.6,226.49
2021-01-06,213.47,211.84,210.36,209.48,215.11,216.58,217.47
2021-01-07,218.4,216.77,215.29,214.41,220.04,221.51,222.39
2021-01-08,221.61,219.98,218.5,217.62,223.25,224.72,225.61
2021-01-09,219.43,217.79,216.32,215.44,221.07,222.54,223.42
2021-01-10,218.49,216.86,215.38,214.5,220.13,221.61,222.49
2021-01-11,215.26,213.62,212.15,211.27,216.9,218.37,219.25
2021-01-12,215.12,213.48,212.01,211.13,216.76,218.23,219.11
2021-01-13,211.18,209.54,208.07,207.19,212.81,214.29,215.17
2021-01-14,215.4,213.76,212.29,211.41,217.03,218.51,219.39
2021-01-15,215.0,213.36,211.89,211.0,216.63,218.11,218.99
2021-01-16,214.63,212.99,211.52,210.64,216.26,217.74,218.62
2021-01-17,214.81,213.17,211.7,210.82,216.45,217.92,218.8
2021-01-18,215.94,214.31,212.83,211.95,217.58,219.05,219.94
2021-01-19,213.64,212.01,210.53,209.65,215.28,216.75,217.64
2021-01-20,222.15,220.51,219.04,218.16,223.79,225.26,226.14
2021-01-21,221.42,219.78,218.31,217.42,223.05,224.53,225.41
2021-01-22,220.8,219.17,217.69,216.81,222.44,223.91,224.8
2021-01-23,222.78,221.14,219.67,218.79,224.41,225.89,226.77
2021-01-24,225.55,223.91,222.43,221.55,227.18,228.66,229.54
2021-01-25,225.66,224.03,222.55,221.67,227.3,228.77,229.66
2021-01-26,227.63,225.99,224.52,223.64,229.27,230.74,231.62
2021-01-27,227.17,225.54,224.06,223.18,228.81,230.28,231.17
2021-01-28,236.46,234.82,233.35,232.46,238.09,239.57,240.45
2021-01-29,233.38,231.74,230.27,229.39,235.02,236.49,237.37
2021-01-30,233.34,231.7,230.23,229.35,234.98,236.45,237.33
2021-01-31,235.27,233.63,232.16,231.28,236.91,238.38,239.26
2021-02-01,239.92,238.29,236.81,235.93,241.56,243.03,243.91
2021-02-02,238.74,237.11,235.63,234.75,240.38,241.85,242.73
2021-02-03,240.79,239.15,237.68,236.8,242.43,243.9,244.78
2021-02-04,244.55,242.91,241.43,240.55,246.18,247.66,248.54
2021-02-05,239.15,237.51,236.04,235.15,240.78,242.26,243.14
2021-02-06,239.8,238.16,236.69,235.81,241.44,242.91,243.79
2021-02-07,241.38,239.74,238.27,237.39,243.01,244.49,245.37
2021-02-08,242.8,241.16,239.69,238.81,244.44,245.91,246.79
2021-02-09,241.57,239.93,238.46,237.57,243.2,244.68,245.56
2021-02-10,244.6,242.96,241.49,240.6,246.23,247.71,248.59
2021-02-11,244.94,243.3,241.83,240.94,246.57,248.05,248.93
2021-02-12,245.72,244.08,242.61,241.73,247.35,248.83,249.71
2021-02-13,244.37,242.73,241.26,240.37,246.0,247.48,248.36
2021-02-14,242.63,240.99,239.52,238.63,244.26,245.74,246.62
2021-02-15,242.83,241.19,239.72,238.83,244.46,245.94,246.82
2021-02-16,244.44,242.81,241.33,240.45,246.08,247.55,248.43
2021-02-17,242.1,240.46,238.99,238.11,243.74,245.21,246.09
2021-02-18,243.28,241.65,240.17,239.29,244.92,246.39,247.27
2021-02-19,242.7,241.06,239.59,238.71,244.34,245.81,246.69
2021-02-20,240.58,238.94,237.47,236.58,242.21,243.69,244.57
2021-02-21,238.93,237.3,235.82,234.94,240.57,242.04,242.92
2021-02-22,237.74,236.1,234.63,233.74,239.37,240.85,241.73
2021-02-23,234.79,233.15,231.68,230.8,236.43,237.9,238.78
2021-02-24,238.97,237.34,235.86,234.98,240.61,242.08,242.96
2021-02-25,234.44,232.8,231.33,230.44,236.07,237.55,238.43
2021-02-26,237.21,235.57,234.1,233.22,238.85,240.32,241.2
2021-02-27,236.0,234.37,232.89,232.01,237.64,239.11,239.99
2021-02-28,232.84,231.2,229.73,228.85,234.48,235.95,236.83
2021-03-01,232.21,230.57,229.1,228.22,233.85,235.32,236.2
2021-03-02,230.48,228.85,227.37,226.49,232.12,233.59,234.47
2021-03-03,227.12,225.48,224.01,223.13,228.76,230.23,231.11
2021-03-04,223.35,221.71,220.23,219.35,224.98,226.46,227.34
2021-03-05,226.59,224.96,223.48,222.6,228.23,229.71,230.59
2021-03-06,227.63,225.99,224.52,223.63,229.26,230.74,231.62
2021-03-07,227.35,225.71,224.24,223.36,228.98,230.46,231.34
2021-03-08,228.39,226.75,225.28,224.39,230.02,231.5,232.38
2021-03-09,232.72,231.08,229.61,228.73,234.36,235.83,236.71
2021-03-10,225.41,223.78,222.3,221.42,227.05,228.52,229.41
2021-03-11,230.9,229.26,227.79,226.91,232.54,234.01,234.89
2021-03-12,232.91,231.27,229.8,228.92,234.54,236.02,236.9
2021-03-13,234.04,232.4,230.93,230.05,235.68,237.15,238.03
2021-03-14,233.39,231.76,230.28,229.4,235.03,236.5,237.38
2021-03-15,232.68,231.05,229.57,228.69,234.32,235.8,236.68
2021-03-16,236.42,234.78,233.31,232.42,238.05,239.53,240.41
2021-03-17,237.08,235.44,233.97,233.09,238.72,240.19,241.07
2021-03-18,231.74,230.1,228.63,227.75,233.37,234.85,235.73
2021-03-19,233.1,231.46,229.99,229.11,234.74,236.21,237.09
2021-03-20,232.15,230.51,229.04,228.16,233.79,235.26,236.14
2021-03-21,233.42,231.78,230.31,229.43,235.06,236.53,237.41
2021-03-22,236.45,234.81,233.34,232.46,238.09,239.56,240.44
2021-03-23,237.42,235.78,234.31,233.43,239.06,240.53,241.41
2021-03-24,237.5,235.87,234.39,233.51,239.14,240.62,241.5
2021-03-25,230.86,229.22,227.74,226.86,232.49,233.97,234.85
2021-03-26,234.1,232.46,230.99,230.11,235.74,237.21,238.09
2021-03-27,236.2,234.56,233.09,232.21,237.84,239.31,240.19
2021-03-28,238.85,237.21,235.74,234.86,240.49,241.96,242.84
2021-03-29,240.33,238.69,237.22,236.33,241.96,243.44,244.32
2021-03-30,239.68,238.05,236.57,235.69,241.32,242.79,243.68
2021-03-31,240.28,238.64,237.17,236.29,241.92,243.39,244.27
2021-04-01,238.23,236.59,235.12,234.24,239.87,241.34,242.22
2021-04-02,244.16,242.52,241.05,240.16,245.79,247.27,248.15
2021-04-03,247.01,245.37,243.9,243.01,248.64,250.12,251.0
2021-04-04,245.3,243.67,242.19,241.31,246.94,248.41,249.3
2021-04-05,244.91,243.28,241.8,240.92,246.55,248.02,248.9
2021-04-06,241.33,239.69,238.22,237.34,242.97,244.44,245.32
2021-04-07,245.33,243.69,242.22,241.34,246.97,248.44,249.32
2021-04-08,251.86,250.22,248.75,247.87,253.5,254.97,255.85
2021-04-09,253.98,252.35,250.87,249.99,255.62,257.09,257.97
2021-04-10,256.1,254.46,252.99,252.11,257.74,259.21,260.09
2021-04-11,255.7,254.06,252.59,251.71,257.33,258.81,259.69
2021-04-12,256.86,255.22,253.75,252.87,258.49,259.97,260.85
2021-04-13,257.87,256.23,254.76,253.88,259.51,260.98,261.86
2021-04-14,257.6,255.96,254.49,253.6,259.23,260.71,261.59
2021-04-15,256.75,255.12,253.64,252.76,258.39,259.86,260.74
2021-04-16,260.78,259.14,257.66,256.78,262.41,263.89,264.77
2021-04-17,260.43,258.79,257.32,256.43,262.06,263.54,264.42
2021-04-18,259.46,257.82,256.35,255.47,261.1,262.57,263.45
2021-04-19,258.73,257.1,255.62,254.74,260.37,261.84,262.72
2021-04-20,263.41,261.77,260.29,259.41,265.04,266.52,267.4
2021-04-21,258.86,257.22,255.75,254.86,260.49,261.97,262.85
2021-04-22,259.37,257.73,256.26,255.38,261.0,262.48,263.36
2021-04-23,263.16,261.53,260.05,259.17,264.8,266.27,267.16
2021-04-24,262.04,260.41,258.93,258.05,263.68,265.16,266.04
2021-04-25,261.1,259.47,257.99,257.11,262.74,264.21,265.09
2021-04-26,260.27,258.64,257.16,256.28,261.91,263.38,264.26
2021-04-27,256.76,255.13,253.65,252.77,258.4,259.87,260.75
2021-04-28,260.74,259.11,257.63,256.75,262.38,263.85,264.74
2021-04-29,248.01,246.38,244.9,244.02,249.65,251.12,252.01
2021-04-30,255.33,253.7,252.22,251.34,256.97,258.44,259.32
2021-05-01,254.91,253.28,251.8,250.92,256.55,258.02,258.91
2021-05-02,257.7,256.06,254.59,253.71,259.34,260.81,261.69
2021-05-03,257.82,256.18,254.71,253.83,259.46,260.93,261.81
2021-05-04,251.75,250.11,248.64,247.76,253.39,254.86,255.74
2021-05-05,250.5,248.86,247.39,246.51,252.14,253.61,254.49
2021-05-06,247.77,246.13,244.66,243.78,249.41,250.88,251.76
2021-05-07,251.24,249.61,248.13,247.25,252.88,254.35,255.24
2021-05-08,250.31,248.68,247.2,246.32,251.95,253.42,254.31
2021-05-09,249.21,247.57,246.1,245.22,250.85,252.32,253.2
2021-05-10,249.11,247.47,246.0,245.12,250.75,252.22,253.1
2021-05-11,249.89,248.25,246.78,245.9,251.52,253.0,253.88
2021-05-12,244.07,242.43,240.96,240.08,245.71,247.18,248.06
2021-05-13,247.96,246.32,244.85,243.97,249.59,251.07,251.95
2021-05-14,249.79,248.16,246.68,245.8,251.43,252.9,253.79
2021-05-15,248.27,246.64,245.16,244.28,249.91,251.38,252.26
2021-05-16,244.97,243.34,241.86,240.98,246.61,248.08,248.97
2021-05-17,243.31,241.67,240.19,239.31,244.94,246.42,247.3
2021-05-18,245.29,243.65,242.18,241.3,246.93,248.4,249.28
2021-05-19,239.88,238.24,236.77,235.89,241.52,242.99,243.87
2021-05-20,241.92,240.28,238.81,237.93,243.56,245.03,245.91
2021-05-21,247.46,245.82,244.35,243.47,249.09,250.57,251.45
2021-05-22,246.09,244.46,242.98,242.1,247.73,249.2,250.09
2021-05-23,245.19,243.56,242.08,241.2,246.83,248.31,249.19
2021-05-24,246.14,244.5,243.03,242.14,247.77,249.25,250.13
2021-05-25,245.68,244.05,242.57,241.69,247.32,248.79,249.68
2021-05-26,244.36,242.72,241.25,240.37,246.0,247.47,248.35
2021-05-27,245.13,243.49,242.02,241.13,246.76,248.24,249.12
2021-05-28,246.1,244.46,242.99,242.11,247.74,249.21,250.09
2021-05-29,246.5,244.86,243.39,242.5,248.13,249.61,250.49
2021-05-30,247.7,246.07,244.59,243.71,249.34,250.81,251.69
2021-05-31,248.82,247.18,245.71,244.83,250.45,251.93,252.81
2021-06-01,250.43,248.79,247.32,246.44,252.07,253.54,254.42
2021-06-02,251.56,249.93,248.45,247.57,253.2,254.67,255.55
2021-06-03,248.53,246.9,245.42,244.54,250.17,251.64,252.52
2021-06-04,250.77,249.13,247.66,246.77,252.4,253.88,254.76
2021-06-05,250.45,248.81,247.34,246.46,252.09,253.56,254.44
2021-06-06,250.3,248.66,247.19,246.31,251.94,253.41,254.29
2021-06-07,249.63,247.99,246.52,245.64,251.26,252.74,253.62
2021-06-08,250.46,248.83,247.35,246.47,252.1,253.57,254.45
2021-06-09,251.11,249.48,248.0,247.12,252.75,254.22,255.11
2021-06-10,250.58,248.94,247.47,246.59,252.22,253.69,254.57
